,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
蓝碧源艺术纸价格表,,,,,,,,伯爵是按合作协议价11000/吨的，曼雅高感8800/吨，欧纯棉纸按市场价格7折，其他产品按市场价格75折执行，,,,,,,,,,,
产品系列,产品名称,平台编码,克重,颜色,规格,,"2026年
市场张价",,,,,,,,,,,
曼雅系列,曼雅書写,A7709-80-X0202,80,米色,889,1194,0.99,,,,,,,,,,,
曼雅系列,曼雅書写,A7709-100-X0201,100,米色,787,1092,1,,,,,,,,,,,
曼雅系列,曼雅書写,A7709-100-X0202,100,米色,889,1194,1.23,,,,,,,,,,,
曼雅系列,曼雅書写,A7709-120-X0201,120,米色,787,1092,1.2,,,,,,,,,,,
曼雅系列,曼雅書写,A7709-120-X0202,120,米色,889,1194,1.48,,,,,,,,,,,
曼雅系列,曼雅書写超滑,A7710-80-X0201,80,米色,787,1092,0.85,,,,,,,,,,,
曼雅系列,曼雅書写超滑,A7710-80-X0202,80,米色,889,1194,1.05,,,,,,,,,,,
曼雅系列,曼雅書写超滑,A7710-100-X0201,100,米色,787,1092,1.07,,,,,,,,,,,
曼雅系列,曼雅書写超滑,A7710-100-X0202,100,米色,889,1194,1.32,,,,,,,,,,,
曼雅系列,曼雅滑面,A7707-85-X0101,85,白色,787,1092,1.17,,,,,,,,,,,
曼雅系列,曼雅滑面,A7707-85-X0102,85,白色,889,1194,1.44,,,,,,,,,,,
曼雅系列,曼雅滑面,A7707-105-X0101,105,白色,787,1092,1.44,,,,,,,,,,,
曼雅系列,曼雅滑面,A7707-105-X0102,105,白色,889,1194,1.78,,,,,,,,,,,
曼雅系列,曼雅滑面,A7707-135-X0101,135,白色,787,1092,1.86,,,,,,,,,,,
曼雅系列,曼雅滑面,A7707-135-X0102,135,白色,889,1194,2.29,,,,,,,,,,,
曼雅系列,曼雅滑面,A7707-105-X0201,105,米色,787,1092,1.44,,,,,,,,,,,
曼雅系列,曼雅滑面,A7707-105-X0202,105,米色,889,1194,1.78,,,,,,,,,,,
曼雅系列,曼雅滑面,A7707-135-X0201,135,米色,787,1092,1.86,,,,,,,,,,,
曼雅系列,曼雅滑面,A7707-135-X0202,135,米色,889,1194,2.29,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-115-X0101,115,白色,787,1092,1.78,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-115-X0102,115,白色,889,1194,2.2,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-115-X0201,115,米色,787,1092,1.78,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-115-X0202,115,米色,889,1194,2.2,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-140-X0101,140,白色,787,1092,2.17,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-140-X0102,140,白色,889,1194,2.67,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-140-X0201,140,米色,787,1092,2.17,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-140-X0202,140,米色,889,1194,2.67,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-190-X0101,190,白色,787,1092,2.94,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-190-X0102,190,白色,889,1194,3.63,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-190-X0201,190,米色,787,1092,2.94,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-190-X0202,190,米色,889,1194,3.63,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-250-X0101,250,白色,787,1092,3.87,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-250-X0102,250,白色,889,1194,4.78,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-250-X0201,250,米色,787,1092,3.87,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-250-X0202,250,米色,889,1194,4.78,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-300-X0101,300,白色,787,1092,4.64,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-300-X0102,300,白色,889,1194,5.73,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-300-X0201,300,米色,787,1092,4.64,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-300-X0202,300,米色,889,1194,5.73,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-350-X0101,350,白色,787,1092,5.41,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-350-X0102,350,白色,889,1194,6.69,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-350-X0201,350,米色,787,1092,5.41,,,,,,,,,,,
欧纯系列,欧纯棉纸,A2202-350-X0202,350,米色,889,1194,6.69,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-130-X0101,130,白色,787,1092,2.01,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-130-X0103,130,白色,889,635,1.32,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-130-X0201,130,米色,787,1092,2.01,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-130-X0203,130,米色,889,635,1.32,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-180-X0101,180,白色,787,1092,2.78,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-180-X0102,180,白色,889,1194,3.44,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-180-X0201,180,米色,787,1092,2.78,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-180-X0202,180,米色,889,1194,3.44,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-230-X0101,230,白色,787,1092,3.56,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-230-X0102,230,白色,889,1194,4.39,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-230-X0201,230,米色,787,1092,3.56,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-230-X0202,230,米色,889,1194,4.39,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-280-X0101,280,白色,787,1092,4.33,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-280-X0102,280,白色,889,1194,5.35,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-280-X0201,280,米色,787,1092,4.33,,,,,,,,,,,
欧纯系列,蛋壳纹,A2203-280-X0202,280,米色,889,1194,5.35,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-130-X0101,130,白色,787,1092,2.01,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-130-X0103,130,白色,889,635,1.32,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-130-X0201,130,米色,787,1092,2.01,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-130-X0203,130,米色,889,635,1.32,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-180-X0101,180,白色,787,1092,2.78,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-180-X0102,180,白色,889,1194,3.44,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-180-X0201,180,米色,787,1092,2.78,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-180-X0202,180,米色,889,1194,3.44,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-230-X0101,230,白色,787,1092,3.56,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-230-X0102,230,白色,889,1194,4.39,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-230-X0201,230,米色,787,1092,3.56,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-230-X0202,230,米色,889,1194,4.39,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-280-X0101,280,白色,787,1092,4.33,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-280-X0102,280,白色,889,1194,5.35,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-280-X0201,280,米色,787,1092,4.33,,,,,,,,,,,
欧纯系列,莱妮纹,A2204-280-X0202,280,米色,889,1194,5.35,,,,,,,,,,,
欧纯系列,雅感超滑,A2218-145-X0101,145,白色,787,1092,1.74,,,,,,,,,,,
欧纯系列,雅感超滑,A2218-145-X0102,145,白色,889,1194,2.15,,,,,,,,,,,
欧纯系列,雅感超滑,A2218-175-X0101,175,白色,787,1092,2.11,,,,,,,,,,,
欧纯系列,雅感超滑,A2218-175-X0102,175,白色,889,1194,2.6,,,,,,,,,,,
欧纯系列,雅感超滑,A2218-235-X0101,235,白色,787,1092,2.83,,,,,,,,,,,
欧纯系列,雅感超滑,A2218-235-X0102,235,白色,889,1194,3.49,,,,,,,,,,,
欧纯系列,雅感超滑,A2218-295-X0101,295,白色,787,1092,3.55,,,,,,,,,,,
欧纯系列,雅感超滑,A2218-295-X0102,295,白色,889,1194,4.38,,,,,,,,,,,
欧纯系列,欧纯雨淋纸,A2219-95-X0101,95,白色,787,1092,2.29,,,,,,,,,,,
欧纯系列,欧纯雨淋纸,A2219-95-X0102,95,白色,889,1194,2.82,,,,,,,,,,,
欧纯系列,欧纯雨淋纸,A2219-110-X0101,110,白色,787,1092,2.65,,,,,,,,,,,
欧纯系列,欧纯雨淋纸,A2219-110-X0102,110,白色,889,1194,3.27,,,,,,,,,,,
欧纯系列,欧纯雨淋纸,A2219-140-X0101,140,白色,787,1092,3.37,,,,,,,,,,,
欧纯系列,欧纯雨淋纸,A2219-140-X0102,140,白色,889,1194,4.16,,,,,,,,,,,
欧纯系列,欧纯雨淋纸,A2219-170-X0101,170,白色,787,1092,4.09,,,,,,,,,,,
欧纯系列,欧纯雨淋纸,A2219-170-X0102,170,白色,889,1194,5.05,,,,,,,,,,,
欧纯系列,欧纯雨淋纸,A2219-240-X0101,240,白色,787,1092,5.78,,,,,,,,,,,
欧纯系列,欧纯雨淋纸,A2219-240-X0102,240,白色,889,1194,7.13,,,,,,,,,,,
欧纯系列,丽晶磨砂,A2211-125-1231,125,金色,787,1092,6.85,,,,,,,,,,,
欧纯系列,丽晶磨砂,A2211-255-2531,255,金色,787,1092,9.93,,,,,,,,,,,
欧纯系列,丽晶磨砂,A2211-125-1232,125,银色,787,1092,6.85,,,,,,,,,,,
欧纯系列,丽晶磨砂,A2211-255-2532,255,银色,787,1092,9.93,,,,,,,,,,,
欧纯系列,丽晶磨砂,A2211-125-1237,125,香槟,787,1092,6.85,,,,,,,,,,,
欧纯系列,丽晶磨砂,A2211-255-2537,255,香槟,787,1092,9.93,,,,,,,,,,,
欧纯系列,丽晶磨砂,A2211-125-1239,125,青铜,787,1092,6.85,,,,,,,,,,,
欧纯系列,丽晶磨砂,A2211-255-2539,255,青铜,787,1092,9.93,,,,,,,,,,,
欧纯系列,丽晶拉丝,A2210-125-1221,125,金色,787,1092,6.85,,,,,,,,,,,
欧纯系列,丽晶拉丝,A2210-255-2521,255,金色,787,1092,9.93,,,,,,,,,,,
欧纯系列,丽晶拉丝,A2210-125-1222,125,银色,787,1092,6.85,,,,,,,,,,,
欧纯系列,丽晶拉丝,A2210-255-2522,255,银色,787,1092,9.93,,,,,,,,,,,
欧纯系列,丽晶拉丝,A2210-125-1227,125,香槟,787,1092,6.85,,,,,,,,,,,
欧纯系列,丽晶拉丝,A2210-255-2527,255,香槟,787,1092,9.93,,,,,,,,,,,
欧纯系列,丽晶拉丝,A2210-125-1229,125,青铜,787,1092,6.85,,,,,,,,,,,
欧纯系列,丽晶拉丝,A2210-255-2529,255,青铜,787,1092,9.93,,,,,,,,,,,
